"site","habitat","treatment","Cercado","plot","sampling_unit","year","date","variable_type","variable_name","level","observation","Grado de ramoneo","sampling_num","units","comments","author_code"
"toledo","forest","control","C",NA,"T10",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_scoparia",27,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T10",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_scoparia",97,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T10",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",12,NA,NA,"n_cm_intersected",NA,NA
"toledo","forest","control","C",NA,"T10",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",58,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",90,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_australis",110,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",200,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",90,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",80,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",210,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",150,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",110,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",100,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",55,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",180,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Quercus_ilex",50,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",90,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",80,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",340,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",50,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",340,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",450,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",50,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Thymus_mastichina",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",380,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",80,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T51",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",70,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",130,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",80,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",100,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",50,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",30,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",120,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",120,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",60,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",140,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",290,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",80,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",560,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",105,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",130,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",280,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",200,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",70,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",100,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",70,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",50,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",200,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",30,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Arbutus_unedo",10,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_australis",70,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",170,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",80,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",60,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",50,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",90,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",50,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",170,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Thymus_mastichina",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",100,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T52",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_australis",10,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",60,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_australis",60,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",65,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",130,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Thymus_mastichina",35,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Pinus_pinaster",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",240,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Thymus_mastichina",105,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",130,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Thymus_mastichina",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",60,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",60,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",110,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",110,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Helichrysum_stoechas",70,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Thymus_mastichina",30,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",50,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",80,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Thymus_mastichina",50,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Pinus_pinaster",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Thymus_mastichina",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Thymus_mastichina",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",50,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",70,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",340,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Thymus_mastichina",10,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Thymus_mastichina",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Thymus_mastichina",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Thymus_mastichina",30,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",540,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",180,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T53",2021,2021-06-07,"vegetation","woody_vegetation_cover","Thymus_mastichina",45,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",100,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",60,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",60,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",100,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",80,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",60,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",90,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",50,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Quercus_ilex",30,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",370,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",200,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",30,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",20,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Quercus_faginea",60,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",50,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",10,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",110,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Erica_arborea",210,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T64",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",80,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T65",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",120,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T65",2021,2021-06-07,"vegetation","woody_vegetation_cover","Cistus_ladanifer",40,NA,NA,"n_cm_intersected",NA,NA
"toledo","scrub","control","C",NA,"T65",2021,2021-06-07,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",120,NA,NA,"n_cm_intersected",NA,NA
