"site","habitat","treatment","Cercado","plot","sampling_unit","year","date","variable_type","variable_name","level","Intervalo","observation","Grado de ramoneo","sampling_num","units","comments","author_code"
"toledo","forest","hyper","A",NA,"T17",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",10,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T17",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",20,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T17",2022,2022-06-06,"vegetation","browsing_degree","Herbs",10,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T17",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",50,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T17",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",20,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T17",2022,2022-06-06,"vegetation","browsing_degree","Cistus_ladanifer",240,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T17",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",116,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T17",2022,2022-06-06,"vegetation","browsing_degree","Cistus_ladanifer",20,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T17",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",14,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T17",2022,2022-06-06,"vegetation","browsing_degree","Cistus_ladanifer",126,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T17",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",10,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T17",2022,2022-06-06,"vegetation","browsing_degree","Cistus_ladanifer",10,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T17",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",42,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T17",2022,2022-06-06,"vegetation","browsing_degree","Erica_arborea",2,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Erica_scoparia",50,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Cistus_ladanifer",20,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",30,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Erica_arborea",10,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",50,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",100,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Herbs",40,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Herbs",40,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Herbs",10,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Herbs",120,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Herbs",25,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",30,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Herbs",20,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Herbs",15,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",55,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Quercus_ilex",10,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Herbs",15,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Erica_arborea",20,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Quercus_ilex",5,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",60,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Quercus_ilex",120,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Arbutus_unedo",10,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Cistus_ladanifer",50,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T19",2022,2022-06-06,"vegetation","browsing_degree","Erica_arborea",290,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T20",2022,2022-06-06,"vegetation","browsing_degree","Cistus_ladanifer",230,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T20",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T20",2022,2022-06-06,"vegetation","browsing_degree","Erica_arborea",60,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T20",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",70,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T20",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",60,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T20",2022,2022-06-06,"vegetation","browsing_degree","Cistus_ladanifer",130,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T20",2022,2022-06-06,"vegetation","browsing_degree","Erica_arborea",350,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T20",2022,2022-06-06,"vegetation","browsing_degree","Phillyrea_angustifolia",10,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T20",2022,2022-06-06,"vegetation","browsing_degree","Erica_arborea",190,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T20",2022,2022-06-06,"vegetation","browsing_degree","Erica_arborea",260,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T20",2022,2022-06-06,"vegetation","browsing_degree","Herbs",10,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T20",2022,2022-06-06,"vegetation","browsing_degree","Herbs",20,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T20",2022,2022-06-06,"vegetation","browsing_degree","Erica_arborea",70,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T20",2022,2022-06-06,"vegetation","browsing_degree","Rosmarinus_officinalis",15,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T20",2022,2022-06-06,"vegetation","browsing_degree","Erica_arborea",350,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T20",2022,2022-06-06,"vegetation","browsing_degree","Herbs",30,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","forest","hyper","A",NA,"T20",2022,2022-06-06,"vegetation","browsing_degree","Erica_arborea",70,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",30,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",25,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",15,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",205,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",40,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",50,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",190,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",30,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",20,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",90,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Erica_australis",85,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",80,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",40,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Erica_australis",30,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Erica_australis",150,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",40,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",50,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",50,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",15,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",75,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",40,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",130,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",50,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",15,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",285,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",240,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",30,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",90,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",210,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",30,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",60,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",40,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T21",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",125,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",60,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",20,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",80,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",40,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",30,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",30,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",25,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",240,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",220,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",40,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",15,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",180,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",50,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",290,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",50,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",100,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",210,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",60,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",20,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Herbs",5,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",35,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",40,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Herbs",5,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",20,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",220,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",70,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",70,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",15,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",5,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","hyper","A",NA,"T22",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",120,0,NA,NA,"browsing semi-cuantitative index",NA,NA
